"TOA5","UED1423~CCSL026566","CR350","4380","CR350-CELL215.Std.01.07","CPU:CCSL026566v2.CRB","63306","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_S_WVT","WindDir_D1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg","TiltWE_deg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind_Tot","Pyrg_LWi_Avg"
"TS","RN","Volts","Deg C","W/m^2","mm","count","kilometers","meters/second","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2","","","W/m^2"
"","","Avg","Avg","Avg","Tot","Tot","Avg","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Tot","Smp","Tot","Avg"
"2025-04-12 22:30:00",2772,12.96,10.17,0,0,3,0.6,4.99,324.7,6.49,9.38,10.57517,709.4651,90.2,9.05,-1.2,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,270.837
"2025-04-12 22:40:00",2773,12.95,10.17,0,0,0,0,5.513,321.1,7.34,9.27,10.62683,709.6487,91,9.05,-1.7,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,275.178
"2025-04-12 22:50:00",2774,12.95,10.17,0,0,0,0,5.402,316.7,7.09,9.21,10.68317,709.68,91.1,9.01,-2,-1.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,279.0644
"2025-04-12 23:00:00",2775,12.95,10.18,0,0,0,0,5.363,307.5,7.15,9.15,10.77883,709.6984,92.8,8.95,-1.6,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,287.4528
"2025-04-12 23:10:00",2776,12.94,10.22,0,0,0,0,4.883,322.4,6.65,9.18,10.855,709.6817,94.2,8.93,-1.8,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,304.2534
"2025-04-12 23:20:00",2777,12.95,10.25,0,0,0,0,5.328,317.7,7.25,9.17,10.87667,709.6215,94.1,8.96,-1.6,-0.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,303.0949
"2025-04-12 23:30:00",2778,12.94,10.26,0,0,0,0,4.851,317,6.4,9.31,10.90833,709.6233,91.8,8.97,-2,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,292.5582
"2025-04-12 23:40:00",2779,12.94,10.27,0,0,0,0,4.658,325.7,6.53,9.58,10.843,709.5281,84.7,9.09,-1.3,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,289.697
"2025-04-12 23:50:00",2780,12.94,10.29,0,0,0,0,3.263,321.3,4.65,9.88,10.73483,709.5198,85,9.25,-1.2,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,290.5432
"2025-04-13 00:00:00",2781,12.93,10.29,0,0,1,0.45,3.309,318.8,4.99,10.03,10.57833,709.4333,85.1,9.43,-1,-0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,292.2571
"2025-04-13 00:10:00",2782,12.92,10.35,0,0,0,0,2.859,310.3,4.02,10.3,10.49132,709.4017,84.4,9.61,-1.3,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,293.3555
"2025-04-13 00:20:00",2783,12.93,10.4,0,0,0,0,2.978,289.8,4.06,10.39,10.44983,709.3481,82.5,9.77,-1.2,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,290.3618
"2025-04-13 00:30:00",2784,12.93,10.44,0,0,0,0,3.243,280.5,4.35,10.5,10.42167,709.2983,82.6,9.92,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,289.5452
"2025-04-13 00:40:00",2785,12.92,10.51,0,0,0,0,3.488,266.6,5.2,10.49,10.3515,709.1981,80,9.99,-1.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,291.0221
"2025-04-13 00:50:00",2786,12.92,10.59,0,0,0,0,3.479,267.9,4.55,10.39,10.31667,709.0864,81.3,9.99,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,287.5363
"2025-04-13 01:00:00",2787,12.92,10.65,0,0,0,0,3.725,276.5,5.43,10.18,10.347,709.0502,82.9,9.94,-1.1,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,285.5266
"2025-04-13 01:10:00",2788,12.9,10.7,0,0,0,0,3.538,280.9,4.69,10.03,10.36967,709.0765,83.8,9.82,-0.9,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,286.6494
"2025-04-13 01:20:00",2789,12.91,10.65,0,0,0,0,3.864,279.4,5.29,9.91,10.30667,709.0134,85.1,9.69,-1.8,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,290.9684
"2025-04-13 01:30:00",2790,12.91,10.57,0,0,0,0,3.612,281.7,5.71,9.68,10.27833,708.9665,86.3,9.59,-1.4,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,294.7728
"2025-04-13 01:40:00",2791,12.9,10.51,0,0,0,0,4.245,295,5.45,9.69,10.1865,708.8098,83.2,9.46,-1,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,297.6486
"2025-04-13 01:50:00",2792,12.9,10.46,0,0,0,0,4.45,304.6,6.04,9.68,10.1665,708.6362,84.7,9.46,-1,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,299.6723
"2025-04-13 02:00:00",2793,12.9,10.44,0,0,0,0,4.752,311.3,6.39,9.53,10.11333,708.4848,83.6,9.41,-1.9,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,301.9056
"2025-04-13 02:10:00",2794,12.88,10.47,0,0,0,0,4.969,307.5,7.13,9.6,10.08983,708.3515,83.9,9.38,-1,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,303.7005
"2025-04-13 02:20:00",2795,12.89,10.48,0,0,0,0,5.119,292.9,8.31,9.77,10.09533,708.2499,82.1,9.42,-0.7,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,302.5492
"2025-04-13 02:30:00",2796,12.89,10.51,0,0,0,0,4.933,300.9,7.44,9.95,10.15167,708.1515,83.8,9.59,-1.2,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,301.2882
"2025-04-13 02:40:00",2797,12.88,10.56,0,0,0,0,4.723,320.1,6.45,9.69,10.11967,708.0498,85,9.6,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,300.142
"2025-04-13 02:50:00",2798,12.88,10.58,0,0,0,0,4.999,334,6.68,9.56,10.0115,708.0233,81.6,9.46,-1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,298.7609
"2025-04-13 03:00:00",2799,12.88,10.55,0,0,0,0,4.551,321,6.37,9.84,9.981833,708,80.4,9.45,-0.9,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,294.859
"2025-04-13 03:10:00",2800,12.86,10.56,0,0,0,0,5.11,306.6,7.23,9.6,9.97,708.0151,85,9.48,-2.1,0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,297.5858
"2025-04-13 03:20:00",2801,12.87,10.54,0,0,0,0,5.044,295.8,7.93,9.51,9.879666,708.095,81.2,9.38,-2.3,-1.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,290.4912
"2025-04-13 03:30:00",2802,12.86,10.48,0,0,0,0,5.323,300.5,7.72,9.36,9.930166,708.125,84.5,9.3,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,283.7383
"2025-04-13 03:40:00",2803,12.86,10.41,0,0,0,0,5.342,316.7,7.45,9.02,9.946833,708.1,86.7,9.09,-1.1,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,280.5834
"2025-04-13 03:50:00",2804,12.86,10.3,0,0,0,0,5.732,329.8,8.05,8.97,9.882999,708.0933,85.9,8.89,-1.2,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,279.0306
"2025-04-13 04:00:00",2805,12.85,10.17,0,0,0,0,5.523,333,7.8,9.04,9.863333,708.0867,83.6,8.78,-1.3,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,279.661
"2025-04-13 04:10:00",2806,12.84,10.11,0,0,0,0,4.807,335.9,6.94,9.35,9.688167,708.1685,81.9,8.84,-1.4,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,287.6146
"2025-04-13 04:20:00",2807,12.84,10.09,0,0,0,0,4.786,336.1,6.53,9.53,9.65,708.2602,79.8,8.99,-1.1,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.872
"2025-04-13 04:30:00",2808,12.84,10.17,0,0,0,0,3.992,337.9,5.37,9.8,9.65,708.235,77.8,9.25,-1.2,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,316.3698
"2025-04-13 04:40:00",2809,12.84,10.31,0,0,0,0,3.509,338,4.68,10,9.639833,708.2215,77.9,9.48,-0.8,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,307.3144
"2025-04-13 04:50:00",2810,12.83,10.45,0,0,0,0,3.461,335.4,4.81,10.22,9.675,708.205,78.9,9.66,-1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,285.9749
"2025-04-13 05:00:00",2811,12.83,10.51,0,0,0,0,3.67,336.3,4.8,10.1,9.616667,708.235,77.7,9.7,-0.9,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,277.2784
"2025-04-13 05:10:00",2812,12.82,10.54,0,0,0,0,3.496,333.9,4.62,10.23,9.6385,708.2667,77.1,9.74,-1.2,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,277.4298
"2025-04-13 05:20:00",2813,12.82,10.52,0,0,0,0,3.094,329.9,4.69,10.46,9.671667,708.2852,76.3,9.78,-1.3,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,275.8995
"2025-04-13 05:30:00",2814,12.82,10.47,0,0,0,0,1.882,316.1,2.63,10.59,9.693168,708.3768,75.7,9.87,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,272.3215
"2025-04-13 05:40:00",2815,12.82,10.4,0,0,0,0,0.921,330.6,2.07,10.62,9.636666,708.41,75,9.8,-1.3,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,271.0497
"2025-04-13 05:50:00",2816,12.81,10.29,0,0,0,0,0.725,349.1,1.12,10.47,9.578333,708.4433,77.6,9.62,-1.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,273.1291
"2025-04-13 06:00:00",2817,12.81,10.13,0,0,0,0,0.6,76.34,1.04,10.07,9.578166,708.4218,76.6,9.39,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,272.4344
"2025-04-13 06:10:00",2818,12.8,9.94,0,0,0,0,0.878,64.12,1.8,9.64,9.616833,708.4015,79.4,9.24,-1.3,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,270.3024
"2025-04-13 06:20:00",2819,12.81,9.68,0,0,0,0,1.465,14.32,2.17,10.38,9.549833,708.4902,75.4,9.23,-1.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,270.5128
"2025-04-13 06:30:00",2820,12.8,9.54,1.038,0,0,0,1.137,343.2,3.31,10.4,9.417666,708.5402,69,9.36,-1.3,0,6.5e-05,"013CAMPBELLCLIM50535VUE-500003772",0,270.0007
"2025-04-13 06:40:00",2821,12.84,9.56,8.14,0,0,0,0.899,311.6,1.32,10.95,9.088167,708.6401,68.2,9.45,-1.3,0.1,0.000498,"013CAMPBELLCLIM50535VUE-500003772",0,270.6822
"2025-04-13 06:50:00",2822,12.97,9.67,20.09,0,0,0,0.845,247.5,1.6,10.99,9.0585,708.7084,69.3,9.59,-1.2,-0.1,0.001217,"013CAMPBELLCLIM50535VUE-500003772",0,270.1962
"2025-04-13 07:00:00",2823,13.22,9.82,33.58,0,0,0,1.44,223,2.48,11.03,9.295834,708.7953,74.7,9.81,-1.3,0,0.002028,"013CAMPBELLCLIM50535VUE-500003772",0,269.6814
"2025-04-13 07:10:00",2824,13.66,10.09,58.05,0,0,0,2.803,246,3.31,10.54,9.750501,708.8967,78.2,10.11,-1.3,-0.1,0.003509,"013CAMPBELLCLIM50535VUE-500003772",0,269.0197
"2025-04-13 07:20:00",2825,13.96,10.49,80.5,0,0,0,3.186,261.7,4.29,10.35,9.923333,708.9987,78.5,10.35,-1.2,0,0.00487,"013CAMPBELLCLIM50535VUE-500003772",0,268.8534
"2025-04-13 07:30:00",2826,13.93,10.98,119.2,0,0,0,2.867,266.9,3.57,10.49,10.03883,709.065,79.9,10.66,-1.2,-0.2,0.007211,"013CAMPBELLCLIM50535VUE-500003772",0,269.4643
"2025-04-13 07:40:00",2827,13.93,11.55,209.5,0,0,0,2.982,266.2,3.7,11.04,10.404,709.207,77.1,11.34,-1.3,0,0.012617,"013CAMPBELLCLIM50535VUE-500003772",0,271.3366
"2025-04-13 07:50:00",2828,13.9,12.31,250.4,0,0,0,2.171,273.5,3.92,12.12,10.635,709.3602,75.8,12.39,-1.1,-0.2,0.015063,"013CAMPBELLCLIM50535VUE-500003772",0,271.3582
"2025-04-13 08:00:00",2829,13.89,13.21,276.3,0,0,0,2.197,275.8,3.59,12.7,10.6335,709.415,71.7,13.52,-1,-0.1,0.01658,"013CAMPBELLCLIM50535VUE-500003772",0,271.2385
"2025-04-13 08:10:00",2830,13.86,14.16,274.6,0,0,0,2.644,263.7,4.27,12.93,10.68167,709.5503,73.7,14.28,-0.9,0,0.016479,"013CAMPBELLCLIM50535VUE-500003772",0,271.4016
"2025-04-13 08:20:00",2831,13.85,14.89,334.1,0,0,0,2.308,270.3,4.12,13.56,10.94567,709.6418,70.2,14.84,-1.2,0,0.020131,"013CAMPBELLCLIM50535VUE-500003772",0,272.3321
"2025-04-13 08:30:00",2832,13.83,15.54,383.9,0,0,0,2.616,279,5.17,14.13,10.965,709.7302,64,15.52,-0.9,-0.1,0.023051,"013CAMPBELLCLIM50535VUE-500003772",0,274.2799
"2025-04-13 08:40:00",2833,13.81,16.19,426.2,0,0,0,3.459,273.8,6.06,14.09,10.89667,709.7852,64.8,16.01,-1.1,-0.4,0.025592,"013CAMPBELLCLIM50535VUE-500003772",0,274.4266
"2025-04-13 08:50:00",2834,13.79,16.75,422.3,0,0,0,3.518,282,6.63,14.59,11.0645,709.8635,66,16.31,-1.2,0.4,0.025374,"013CAMPBELLCLIM50535VUE-500003772",0,276.4088
"2025-04-13 09:00:00",2835,13.79,17.24,530.8,0,0,0,3.295,269.6,6.2,15.23,11.26133,709.98,64.3,16.68,-1.6,-0.2,0.031944,"013CAMPBELLCLIM50535VUE-500003772",0,278.4309
"2025-04-13 09:10:00",2836,13.79,17.83,574.5,0,0,0,3.663,274.7,7.84,15.31,11.26133,710.0352,68.1,17.15,-1.3,0.1,0.034489,"013CAMPBELLCLIM50535VUE-500003772",0,278.3904
"2025-04-13 09:20:00",2837,13.77,18.39,597.1,0,0,0,4.13,272.1,7.84,15.06,11.31217,710.1268,64.2,17.38,-0.6,-0.4,0.035855,"013CAMPBELLCLIM50535VUE-500003772",0,278.9799
"2025-04-13 09:30:00",2838,13.77,18.83,621.4,0,0,0,3.442,267.1,7.29,15.52,11.51333,710.2084,63.2,17.61,-1.1,-0.2,0.037312,"013CAMPBELLCLIM50535VUE-500003772",0,285.8055
"2025-04-13 09:40:00",2839,13.75,19.23,662.5,0,0,0,4.645,262.4,8.55,15.22,11.3585,710.2833,61.3,17.74,-1.5,-0.5,0.039797,"013CAMPBELLCLIM50535VUE-500003772",0,289.396
"2025-04-13 09:50:00",2840,13.74,19.52,394.5,0,0,0,3.812,262.6,8.6,14.65,11.8135,710.4518,78.9,17.5,-1.9,0.3,0.023739,"013CAMPBELLCLIM50535VUE-500003772",0,295.8291
"2025-04-13 10:00:00",2841,13.74,19.53,631.5,0,0,0,5.558,243.1,8.75,14.07,13.34483,710.4283,76.9,16.98,-1.3,-0.7,0.038077,"013CAMPBELLCLIM50535VUE-500003772",0,323.8001
"2025-04-13 10:10:00",2842,13.74,19.59,772.6,0,0,0,5.57,246,8.89,14.45,14.00583,710.4153,96.9,17.02,-1.8,0,0.04571,"013CAMPBELLCLIM50535VUE-500003772",0,340.1939
"2025-04-13 10:20:00",2843,13.74,19.84,660.3,0,0,0,5.515,243.3,8.59,13.48,14.155,710.5185,96.7,17.05,-1.3,-0.5,0.039719,"013CAMPBELLCLIM50535VUE-500003772",0,362.4714
"2025-04-13 10:30:00",2844,13.74,19.98,675.8,0,0,0,5.337,240.8,7.68,14.02,14.0875,710.5963,89.6,16.82,-1.5,-0.5,0.041204,"013CAMPBELLCLIM50535VUE-500003772",0,349.5163
"2025-04-13 10:40:00",2845,13.75,19.98,371.4,0,0,0,5.602,238,9.35,13.47,13.75333,710.6417,87.4,16.42,-1.1,-0.7,0.021631,"013CAMPBELLCLIM50535VUE-500003772",0,345.7729
"2025-04-13 10:50:00",2846,13.75,19.8,659,0,0,0,5.801,242.4,10.11,14.31,13.85517,710.5217,89.6,16.43,-2.6,-0.3,0.039508,"013CAMPBELLCLIM50535VUE-500003772",0,353.3912
"2025-04-13 11:00:00",2847,13.75,19.78,504.9,0,0,0,6.182,240.6,9.54,14.13,13.79967,710.4867,78.9,16.47,-0.9,0,0.030288,"013CAMPBELLCLIM50535VUE-500003772",0,363.7964
"2025-04-13 11:10:00",2848,13.75,19.76,431.1,0,0,0,6.667,236.4,10.35,13.6,13.65133,710.4583,85.2,16.24,-0.9,0.8,0.025851,"013CAMPBELLCLIM50535VUE-500003772",0,363.1138
"2025-04-13 11:20:00",2849,13.75,19.55,448,0,0,0,6.023,231.4,11.67,13.84,13.416,710.5185,89.7,15.83,-1.2,-0.5,0.026872,"013CAMPBELLCLIM50535VUE-500003772",0,358.271
"2025-04-13 11:30:00",2850,13.75,19.36,298.4,0,2,0.333,4.755,219.9,7.76,13.54,13.71417,710.6417,84.5,15.69,-1.3,0.3,0.018044,"013CAMPBELLCLIM50535VUE-500003772",0,359.1248
"2025-04-13 11:40:00",2851,13.75,19.23,596.1,0,4,0.667,3.964,233.9,6.8,14.31,13.5425,710.5148,82.8,15.93,-1.2,-0.5,0.035819,"013CAMPBELLCLIM50535VUE-500003772",0,364.1313
"2025-04-13 11:50:00",2852,13.75,19.48,678,0,2,0.467,3.654,247.2,6.54,14.47,13.55583,710.5132,83.6,16.76,-1.1,-0.1,0.041439,"013CAMPBELLCLIM50535VUE-500003772",0,367.0299
"2025-04-13 12:00:00",2853,13.73,19.88,217.6,0,2,0.467,3.706,223.9,8.29,14.25,14.14083,710.5536,91.1,16.73,-1.1,0.1,0.011933,"013CAMPBELLCLIM50535VUE-500003772",0,373.7465
"2025-04-13 12:10:00",2854,13.72,19.85,170.1,0,6,1.55,5.469,242.7,8.21,12.75,13.80933,710.4879,95.7,15.58,-0.9,0.1,0.010387,"013CAMPBELLCLIM50535VUE-500003772",0,369.7046
"2025-04-13 12:20:00",2855,13.73,19.27,284.2,0,11,2.567,4.417,226.2,7.81,13.08,13.87167,710.3167,89.9,14.93,-1.4,-0.2,0.016952,"013CAMPBELLCLIM50535VUE-500003772",0,371.9503
"2025-04-13 12:30:00",2856,13.74,18.83,357.4,0,8,1.867,4.584,245.4,7.11,13,13.58867,710.2181,84.4,14.78,-1.1,0.4,0.021694,"013CAMPBELLCLIM50535VUE-500003772",0,366.654
"2025-04-13 12:40:00",2857,13.76,18.62,254.8,0,8,1.6,3.852,232,7.53,12.94,13.887,710.2935,92.9,14.85,-1.3,-0.2,0.014944,"013CAMPBELLCLIM50535VUE-500003772",0,372.1049
"2025-04-13 12:50:00",2858,13.76,18.47,204.4,0,5,0.633,4.699,236.9,8.37,12.56,13.644,710.1448,92.4,14.57,-0.7,-0.2,0.012255,"013CAMPBELLCLIM50535VUE-500003772",0,369.7894
"2025-04-13 13:00:00",2859,13.75,18.14,53.14,0,5,0.5,4.042,182.1,8.11,11.49,13.30767,710.1933,100,13.69,-0.5,0,0.003095,"013CAMPBELLCLIM50535VUE-500003772",0,367.4525
"2025-04-13 13:10:00",2860,13.28,17.4,7.865,0,4,0.4,2.985,131.6,8.11,9.77,12.02133,710.3237,99.5,12.07,-0.9,0,0.000462,"013CAMPBELLCLIM50535VUE-500003772",0,358.786
"2025-04-13 13:20:00",2861,13.21,16.25,7.772,0.17,4,0.4,2.89,158.7,6.71,9.24,11.62233,710.3463,100,10.75,-1.4,-0.1,0.000478,"013CAMPBELLCLIM50535VUE-500003772",0,357.6613
"2025-04-13 13:30:00",2862,13.54,15.12,30.97,0.476,1,0.1,0.861,118.9,1.78,8.84,11.29333,710.0662,97.4,9.92,-1.1,0.1,0.001897,"013CAMPBELLCLIM50535VUE-500003772",0,356.9695
"2025-04-13 13:40:00",2863,13.85,14.37,92.6,0.204,1,0.333,1.198,86.5,2.81,9.36,11.408,709.6993,93.1,9.69,-1.2,0,0.00562,"013CAMPBELLCLIM50535VUE-500003772",0,359.464
"2025-04-13 13:50:00",2864,13.86,13.92,175.2,0.017,0,0,1.21,40.99,2.89,9.5,11.27433,709.4099,94.4,9.65,-1.3,0.1,0.01055,"013CAMPBELLCLIM50535VUE-500003772",0,363.2126
"2025-04-13 14:00:00",2865,13.86,13.77,245.2,0,4,0.933,1.461,28.7,3.31,10.1,11.86383,709.3196,95.6,10.2,-1.3,-0.1,0.014845,"013CAMPBELLCLIM50535VUE-500003772",0,370.0888
"2025-04-13 14:10:00",2866,13.86,13.95,285,0,3,0.347,0.46,116.8,1.41,10.42,12.436,709.2852,100,10.99,-1,-0.2,0.017027,"013CAMPBELLCLIM50535VUE-500003772",0,374.5451
"2025-04-13 14:20:00",2867,13.86,14.34,221.2,0,3,0.52,0.792,112.2,2.33,10.7,12.70067,709.2531,100,11.55,-0.9,0,0.013243,"013CAMPBELLCLIM50535VUE-500003772",0,344.6487
"2025-04-13 14:30:00",2868,13.86,14.75,208.4,0,1,0.133,0.477,86.3,1.54,11.17,13.12483,709.1665,100,12.07,-1.4,0,0.012528,"013CAMPBELLCLIM50535VUE-500003772",0,348.2246
"2025-04-13 14:40:00",2869,13.84,15.18,230.2,0,0,0,0.514,68.54,1.48,11.39,13.25433,709.0197,97.3,12.48,-1.2,0,0.013797,"013CAMPBELLCLIM50535VUE-500003772",0,344.8857
"2025-04-13 14:50:00",2870,13.82,15.61,232.8,0,0,0,0.382,350.7,0.93,11.57,13.50633,708.9,98.5,12.92,-1,0,0.014,"013CAMPBELLCLIM50535VUE-500003772",0,341.791
"2025-04-13 15:00:00",2871,13.82,16,264.9,0,0,0,0.863,331.1,1.69,11.45,12.876,708.8182,91.7,13.24,-1.1,-0.1,0.015898,"013CAMPBELLCLIM50535VUE-500003772",0,337.5555
"2025-04-13 15:10:00",2872,13.81,16.3,244.7,0,0,0,0.93,298.8,1.84,11.95,12.76917,708.6649,88.9,13.45,-1.2,0,0.014657,"013CAMPBELLCLIM50535VUE-500003772",0,340.9166
"2025-04-13 15:20:00",2873,13.79,16.47,231.7,0,0,0,0.993,253.4,1.93,12.12,12.46017,708.645,90.5,13.62,-1.1,0,0.013914,"013CAMPBELLCLIM50535VUE-500003772",0,340.593
"2025-04-13 15:30:00",2874,13.79,16.57,265.4,0,0,0,0.885,261.7,1.66,12.2,12.305,708.6031,88,13.83,-1.3,-0.1,0.015961,"013CAMPBELLCLIM50535VUE-500003772",0,329.6791
"2025-04-13 15:40:00",2875,13.79,16.69,284.6,0,0,0,1.55,199.3,2.74,12.22,12.90233,708.625,94.2,14.06,-1,-0.2,0.017071,"013CAMPBELLCLIM50535VUE-500003772",0,321.2869
"2025-04-13 15:50:00",2876,13.79,16.78,271.7,0,0,0,1.578,142.1,3.46,12.2,12.84933,708.6,92.2,13.99,-1,-0.1,0.016288,"013CAMPBELLCLIM50535VUE-500003772",0,320.8517
"2025-04-13 16:00:00",2877,13.79,16.85,252.8,0,0,0,1.397,127.4,3.68,12.48,13.30783,708.62,88.7,14.05,-1.2,-0.1,0.015147,"013CAMPBELLCLIM50535VUE-500003772",0,321.379
"2025-04-13 16:10:00",2878,13.79,17.01,220,0,0,0,1.187,114.5,3.25,12.55,13.24817,708.6016,89.5,14.1,-1.1,0,0.013163,"013CAMPBELLCLIM50535VUE-500003772",0,326.1271
"2025-04-13 16:20:00",2879,13.79,17.12,202.7,0,0,0,1.117,108.9,2.85,12.5,13.07867,708.6,88.6,14.08,-1.4,0,0.012165,"013CAMPBELLCLIM50535VUE-500003772",0,324.1489
"2025-04-13 16:30:00",2880,13.79,17.16,208.9,0,0,0,0.628,258.3,1.76,12.73,13.213,708.6,91,14.25,-1.1,0,0.012531,"013CAMPBELLCLIM50535VUE-500003772",0,328.6948
"2025-04-13 16:40:00",2881,13.79,17.21,204.7,0,0,0,1.332,122.3,3.26,12.52,12.933,708.5983,91.7,14.4,-1.1,-0.1,0.012296,"013CAMPBELLCLIM50535VUE-500003772",0,330.8502
"2025-04-13 16:50:00",2882,13.79,17.23,197,0,0,0,1.664,152.2,3.26,12.47,12.72467,708.66,87.6,14.24,-1.2,0.1,0.011798,"013CAMPBELLCLIM50535VUE-500003772",0,330.5844
"2025-04-13 17:00:00",2883,13.79,17.16,187.6,0,0,0,1.04,130.2,3.73,12.7,12.787,708.6318,86.7,14.11,-1.3,-0.1,0.011242,"013CAMPBELLCLIM50535VUE-500003772",0,313.1066
"2025-04-13 17:10:00",2884,13.79,17.13,150.5,0,0,0,0.861,117.2,2.16,12.63,12.925,708.7169,86.7,14.25,-1.2,0,0.008995,"013CAMPBELLCLIM50535VUE-500003772",0,309.8739
"2025-04-13 17:20:00",2885,13.79,17.03,123.6,0,0,0,0.508,221.9,1.36,12.6,12.8465,708.8,87.5,14.06,-1.2,0,0.007403,"013CAMPBELLCLIM50535VUE-500003772",0,294.4992
"2025-04-13 17:30:00",2886,13.79,16.8,115.6,0,0,0,0.373,240.3,0.84,12.51,12.6675,708.8618,84.2,13.89,-1.2,0,0.006932,"013CAMPBELLCLIM50535VUE-500003772",0,291.9537
"2025-04-13 17:40:00",2887,13.79,16.49,111.6,0,0,0,0.484,211.1,1.69,12.48,12.60867,708.9669,87.7,13.79,-1.3,0.1,0.006685,"013CAMPBELLCLIM50535VUE-500003772",0,291.9771
"2025-04-13 17:50:00",2888,13.79,16.21,102.7,0,0,0,0.635,126,1.67,12.28,12.62517,709.0302,88.5,13.59,-1,0,0.006144,"013CAMPBELLCLIM50535VUE-500003772",0,295.1949
"2025-04-13 18:00:00",2889,13.8,15.96,69.95,0,0,0,0.523,117.9,2.37,12.11,12.55633,709.1603,89.6,13.27,-1.1,0,0.00418,"013CAMPBELLCLIM50535VUE-500003772",0,305.5012
"2025-04-13 18:10:00",2890,13.82,15.71,47.9,0,0,0,0.517,169.5,1.54,11.85,12.33817,709.3635,88.7,12.83,-1.3,-0.1,0.002845,"013CAMPBELLCLIM50535VUE-500003772",0,323.3737
"2025-04-13 18:20:00",2891,13.78,15.39,21.74,0,0,0,0.458,128,1.5,11.63,12.1815,709.4651,89.1,12.36,-1.3,0,0.001289,"013CAMPBELLCLIM50535VUE-500003772",0,342.3528
"2025-04-13 18:30:00",2892,13.35,15.05,6.815,0,0,0,0.419,198.9,1.14,11.43,12.1565,709.6353,90.1,11.96,-1.2,0,0.000399,"013CAMPBELLCLIM50535VUE-500003772",0,350.8496
"2025-04-13 18:40:00",2893,13.13,14.66,1.062,0,0,0,0.675,132.6,2.1,11.18,12.09683,709.7,93.4,11.63,-1.1,0,6.1e-05,"013CAMPBELLCLIM50535VUE-500003772",0,342.3055
"2025-04-13 18:50:00",2894,13.09,14.28,0,0,0,0,1.641,133.6,3.03,10.86,12.49733,709.71,97.7,11.29,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
